Retailer,Retailer ID,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
West Gear,1128299,2021-04-24,West,Oregon,Women's Apparel,65.00000000000001,300,0.3,In-store,19500.000000000004,5850.000000000001
West Gear,1128299,2021-05-25,West,Oregon,Men's Street Footwear,50.0,500,0.35,In-store,25000.0,8750.0
West Gear,1128299,2021-05-25,West,Oregon,Men's Athletic Footwear,55.00000000000001,350,0.35,In-store,19250.000000000004,6737.500000000001
West Gear,1128299,2021-05-25,West,Oregon,Women's Street Footwear,55.00000000000001,350,0.35,In-store,19250.000000000004,6737.500000000001
West Gear,1128299,2021-05-25,West,Oregon,Women's Athletic Footwear,50.0,275,0.35,In-store,13750.0,4812.5
West Gear,1128299,2021-05-25,West,Oregon,Men's Apparel,44.99999999999999,175,0.4,In-store,7874.999999999999,3150.0
West Gear,1128299,2021-05-25,West,Oregon,Women's Apparel,60.0,525,0.3,In-store,31500.0,9450.0
West Gear,1128299,2021-06-24,West,Oregon,Men's Street Footwear,54.99999999999999,775,0.35,In-store,42624.99999999999,14918.749999999996
West Gear,1128299,2021-06-24,West,Oregon,Men's Athletic Footwear,64.99999999999999,650,0.35,In-store,42249.99999999999,14787.499999999996
West Gear,1128299,2021-06-24,West,Oregon,Women's Street Footwear,80.0,650,0.35,In-store,52000.0,18200.0
West Gear,1128299,2021-06-24,West,Oregon,Women's Athletic Footwear,80.0,525,0.35,In-store,42000.0,14699.999999999998
West Gear,1128299,2021-06-24,West,Oregon,Men's Apparel,90.0,400,0.4,In-store,36000.0,14400.0
West Gear,1128299,2021-06-24,West,Oregon,Women's Apparel,105.0,700,0.3,In-store,73500.0,22050.0
West Gear,1128299,2021-07-23,West,Oregon,Men's Street Footwear,85.0,850,0.35,In-store,72250.0,25287.5
West Gear,1128299,2021-07-23,West,Oregon,Men's Athletic Footwear,90.0,700,0.35,In-store,63000.0,22050.0
West Gear,1128299,2021-07-23,West,Oregon,Women's Street Footwear,90.0,650,0.35,In-store,58500.0,20475.0
West Gear,1128299,2021-07-23,West,Oregon,Women's Athletic Footwear,85.0,550,0.35,In-store,46750.0,16362.499999999998
West Gear,1128299,2021-07-23,West,Oregon,Men's Apparel,90.0,600,0.4,In-store,54000.0,21600.0
West Gear,1128299,2021-07-23,West,Oregon,Women's Apparel,105.0,600,0.3,In-store,63000.0,18900.0
West Gear,1128299,2021-08-24,West,Oregon,Men's Street Footwear,90.0,800,0.35,In-store,72000.0,25200.0
West Gear,1128299,2021-08-24,West,Oregon,Men's Athletic Footwear,80.0,775,0.35,In-store,62000.0,21700.0
West Gear,1128299,2021-08-24,West,Oregon,Women's Street Footwear,70.0,650,0.35,In-store,45500.0,15924.999999999998
West Gear,1128299,2021-08-24,West,Oregon,Women's Athletic Footwear,70.0,425,0.35,In-store,29750.0,10412.5
West Gear,1128299,2021-08-24,West,Oregon,Men's Apparel,70.0,425,0.4,In-store,29750.0,11900.0
West Gear,1128299,2021-08-24,West,Oregon,Women's Apparel,75.0,250,0.3,In-store,18750.0,5625.0
West Gear,1128299,2021-09-25,West,Oregon,Men's Street Footwear,50.000000000000014,450,0.35,In-store,22500.000000000007,7875.000000000002
West Gear,1128299,2021-09-25,West,Oregon,Men's Athletic Footwear,55.000000000000014,450,0.35,In-store,24750.000000000007,8662.500000000002
West Gear,1128299,2021-09-25,West,Oregon,Women's Street Footwear,50.000000000000014,250,0.35,In-store,12500.000000000004,4375.000000000001
West Gear,1128299,2021-09-25,West,Oregon,Women's Athletic Footwear,50.000000000000014,200,0.35,In-store,10000.000000000004,3500.000000000001
West Gear,1128299,2021-09-25,West,Oregon,Men's Apparel,60.00000000000001,225,0.4,In-store,13500.000000000002,5400.000000000001
West Gear,1128299,2021-09-25,West,Oregon,Women's Apparel,44.99999999999999,250,0.3,In-store,11249.999999999998,3374.9999999999995
West Gear,1128299,2021-10-24,West,Oregon,Men's Street Footwear,40.0,350,0.35,In-store,14000.0,4900.0
West Gear,1128299,2021-10-24,West,Oregon,Men's Athletic Footwear,55.000000000000014,525,0.35,In-store,28875.000000000007,10106.250000000002
West Gear,1128299,2021-10-24,West,Oregon,Women's Street Footwear,50.000000000000014,350,0.35,In-store,17500.000000000004,6125.000000000001
West Gear,1128299,2021-10-24,West,Oregon,Women's Athletic Footwear,45.00000000000001,325,0.35,In-store,14625.000000000002,5118.75
West Gear,1128299,2021-10-24,West,Oregon,Men's Apparel,55.00000000000001,300,0.4,In-store,16500.000000000004,6600.000000000002
West Gear,1128299,2021-10-24,West,Oregon,Women's Apparel,60.00000000000001,350,0.3,In-store,21000.000000000004,6300.000000000001
West Gear,1128299,2021-11-24,West,Oregon,Men's Street Footwear,45.00000000000001,575,0.35,In-store,25875.000000000004,9056.25
West Gear,1128299,2021-11-24,West,Oregon,Men's Athletic Footwear,50.000000000000014,650,0.35,In-store,32500.00000000001,11375.000000000004
West Gear,1128299,2021-11-24,West,Oregon,Women's Street Footwear,45.00000000000001,475,0.35,In-store,21375.000000000004,7481.250000000001
West Gear,1128299,2021-11-24,West,Oregon,Women's Athletic Footwear,55.000000000000014,450,0.35,In-store,24750.000000000007,8662.500000000002
West Gear,1128299,2021-11-24,West,Oregon,Men's Apparel,75.00000000000001,425,0.4,In-store,31875.000000000007,12750.000000000004
West Gear,1128299,2021-11-24,West,Oregon,Women's Apparel,80.00000000000001,550,0.3,In-store,44000.00000000001,13200.000000000002
West Gear,1128299,2021-12-23,West,Oregon,Men's Street Footwear,65.00000000000001,750,0.35,In-store,48750.00000000001,17062.5
West Gear,1128299,2021-12-23,West,Oregon,Men's Athletic Footwear,75.00000000000003,750,0.35,In-store,56250.00000000002,19687.500000000007
West Gear,1128299,2021-12-23,West,Oregon,Women's Street Footwear,70.00000000000001,550,0.35,In-store,38500.00000000001,13475.000000000002
West Gear,1128299,2021-12-23,West,Oregon,Women's Athletic Footwear,70.00000000000001,550,0.35,In-store,38500.00000000001,13475.000000000002
West Gear,1128299,2021-12-23,West,Oregon,Men's Apparel,80.00000000000001,475,0.4,In-store,38000.00000000001,15200.000000000004
West Gear,1128299,2021-12-23,West,Oregon,Women's Apparel,85.00000000000001,575,0.3,In-store,48875.00000000001,14662.500000000002
West Gear,1128299,2021-01-17,West,Oregon,Men's Street Footwear,35.0,400,0.39999999999999997,In-store,14000.0,5599.999999999999
West Gear,1128299,2021-01-17,West,Oregon,Men's Athletic Footwear,45.0,400,0.39999999999999997,In-store,18000.0,7199.999999999999
West Gear,1128299,2021-01-17,West,Oregon,Women's Street Footwear,45.0,400,0.39999999999999997,In-store,18000.0,7199.999999999999
West Gear,1128299,2021-01-17,West,Oregon,Women's Athletic Footwear,45.0,250,0.39999999999999997,In-store,11250.0,4500.0
West Gear,1128299,2021-01-17,West,Oregon,Men's Apparel,50.000000000000014,200,0.45,In-store,10000.000000000004,4500.000000000002
West Gear,1128299,2021-01-17,West,Oregon,Women's Apparel,45.0,450,0.35,In-store,20250.0,7087.5
West Gear,1128299,2021-02-17,West,Oregon,Men's Street Footwear,35.0,500,0.39999999999999997,In-store,17500.0,6999.999999999999
West Gear,1128299,2021-02-17,West,Oregon,Men's Athletic Footwear,45.0,400,0.39999999999999997,In-store,18000.0,7199.999999999999
West Gear,1128299,2021-02-17,West,Oregon,Women's Street Footwear,45.0,400,0.39999999999999997,In-store,18000.0,7199.999999999999
West Gear,1128299,2021-02-17,South,Louisiana,Women's Athletic Footwear,45.0,250,0.39999999999999997,In-store,11250.0,4500.0
West Gear,1128299,2021-02-17,South,Louisiana,Men's Apparel,50.000000000000014,175,0.45,In-store,8750.000000000002,3937.500000000001
West Gear,1128299,2021-02-17,South,Louisiana,Women's Apparel,45.0,375,0.35,In-store,16875.0,5906.25
West Gear,1128299,2021-03-16,South,Louisiana,Men's Street Footwear,45.0,525,0.39999999999999997,In-store,23625.0,9450.0
West Gear,1128299,2021-03-16,South,Louisiana,Men's Athletic Footwear,55.00000000000001,375,0.39999999999999997,In-store,20625.000000000004,8250.0
West Gear,1128299,2021-03-16,South,Louisiana,Women's Street Footwear,60.0,400,0.39999999999999997,In-store,24000.0,9600.0
West Gear,1128299,2021-03-16,South,Louisiana,Women's Athletic Footwear,55.00000000000001,300,0.39999999999999997,In-store,16500.000000000004,6600.000000000001
West Gear,1128299,2021-03-16,South,Louisiana,Men's Apparel,60.00000000000001,150,0.45,In-store,9000.000000000002,4050.000000000001
West Gear,1128299,2021-03-16,South,Louisiana,Women's Apparel,45.0,350,0.35,In-store,15750.0,5512.5
West Gear,1128299,2021-04-17,South,Louisiana,Men's Street Footwear,50.0,525,0.39999999999999997,In-store,26250.0,10500.0
West Gear,1128299,2021-04-17,South,Louisiana,Men's Athletic Footwear,55.00000000000001,325,0.39999999999999997,In-store,17875.000000000004,7150.000000000001
West Gear,1128299,2021-04-17,South,Louisiana,Women's Street Footwear,55.00000000000001,375,0.39999999999999997,In-store,20625.000000000004,8250.0
West Gear,1128299,2021-04-17,South,Louisiana,Women's Athletic Footwear,40.00000000000001,275,0.39999999999999997,In-store,11000.000000000002,4400.0
West Gear,1128299,2021-04-17,South,Louisiana,Men's Apparel,45.000000000000014,175,0.45,In-store,7875.000000000003,3543.7500000000014
West Gear,1128299,2021-04-17,South,Louisiana,Women's Apparel,60.00000000000001,350,0.35,In-store,21000.000000000004,7350.000000000001
West Gear,1128299,2021-05-18,South,Louisiana,Men's Street Footwear,45.0,550,0.39999999999999997,In-store,24750.0,9900.0
West Gear,1128299,2021-05-18,South,Louisiana,Men's Athletic Footwear,50.0,400,0.39999999999999997,In-store,20000.0,7999.999999999999
West Gear,1128299,2021-05-18,South,Louisiana,Women's Street Footwear,50.0,400,0.39999999999999997,In-store,20000.0,7999.999999999999
West Gear,1128299,2021-05-18,South,Louisiana,Women's Athletic Footwear,45.0,325,0.39999999999999997,In-store,14625.0,5849.999999999999
West Gear,1128299,2021-05-18,South,Louisiana,Men's Apparel,40.0,225,0.45,In-store,9000.0,4050.0
West Gear,1128299,2021-05-18,South,Louisiana,Women's Apparel,65.0,575,0.35,Online,37375.0,13081.25
West Gear,1128299,2021-06-17,South,Louisiana,Men's Street Footwear,60.0,825,0.39999999999999997,Online,49500.0,19800.0
West Gear,1128299,2021-06-17,South,Louisiana,Men's Athletic Footwear,70.0,700,0.39999999999999997,Online,49000.0,19600.0
West Gear,1128299,2021-06-17,South,Louisiana,Women's Street Footwear,85.0,700,0.39999999999999997,Online,59500.0,23799.999999999996
West Gear,1128299,2021-06-17,South,Louisiana,Women's Athletic Footwear,85.0,575,0.39999999999999997,Online,48875.0,19550.0
West Gear,1128299,2021-06-17,South,Louisiana,Men's Apparel,95.0,450,0.45,Online,42750.0,19237.5
West Gear,1128299,2021-06-17,South,Louisiana,Women's Apparel,110.00000000000001,750,0.35,Online,82500.00000000001,28875.000000000004
West Gear,1128299,2021-07-16,South,Louisiana,Men's Street Footwear,90.0,900,0.39999999999999997,Online,81000.0,32399.999999999996
West Gear,1128299,2021-07-16,South,Louisiana,Men's Athletic Footwear,95.0,750,0.39999999999999997,Online,71250.0,28499.999999999996
West Gear,1128299,2021-07-16,South,Louisiana,Women's Street Footwear,95.0,700,0.39999999999999997,Online,66500.0,26599.999999999996
West Gear,1128299,2021-07-16,South,Louisiana,Women's Athletic Footwear,90.0,600,0.39999999999999997,Online,54000.0,21600.0
West Gear,1128299,2021-07-16,South,Louisiana,Men's Apparel,95.0,650,0.45,Online,61750.0,27787.5
West Gear,1128299,2021-07-16,South,Louisiana,Women's Apparel,110.00000000000001,650,0.35,Online,71500.00000000001,25025.000000000004
West Gear,1128299,2021-08-17,South,Louisiana,Men's Street Footwear,95.0,850,0.39999999999999997,Online,80750.0,32299.999999999996
West Gear,1128299,2021-08-17,South,Louisiana,Men's Athletic Footwear,85.00000000000001,825,0.39999999999999997,Online,70125.00000000001,28050.000000000004
West Gear,1128299,2021-08-17,South,Louisiana,Women's Street Footwear,75.00000000000001,700,0.39999999999999997,Online,52500.00000000001,21000.0
West Gear,1128299,2021-08-17,South,Louisiana,Women's Athletic Footwear,75.00000000000001,475,0.39999999999999997,Online,35625.00000000001,14250.000000000002
West Gear,1128299,2021-08-17,South,Louisiana,Men's Apparel,64.99999999999999,475,0.45,Online,30874.999999999993,13893.749999999996
West Gear,1128299,2021-08-17,South,Louisiana,Women's Apparel,70.0,300,0.35,Online,21000.0,7349.999999999999
West Gear,1128299,2021-09-18,South,Louisiana,Men's Street Footwear,45.000000000000014,500,0.39999999999999997,Online,22500.000000000007,9000.000000000002
West Gear,1128299,2021-09-18,South,Louisiana,Men's Athletic Footwear,50.000000000000014,500,0.39999999999999997,Online,25000.000000000007,10000.000000000002
West Gear,1128299,2021-09-18,South,Louisiana,Women's Street Footwear,45.000000000000014,300,0.39999999999999997,Online,13500.000000000004,5400.000000000001
West Gear,1128299,2021-09-18,South,Louisiana,Women's Athletic Footwear,45.000000000000014,250,0.39999999999999997,Online,11250.000000000004,4500.000000000001
West Gear,1128299,2021-09-18,South,Louisiana,Men's Apparel,55.00000000000001,275,0.45,Online,15125.000000000002,6806.250000000001
West Gear,1128299,2021-09-18,South,Louisiana,Women's Apparel,40.0,300,0.35,Online,12000.0,4200.0
West Gear,1128299,2021-10-17,South,Louisiana,Men's Street Footwear,35.0,400,0.39999999999999997,Online,14000.0,5599.999999999999
West Gear,1128299,2021-10-17,South,Louisiana,Men's Athletic Footwear,50.000000000000014,575,0.39999999999999997,Online,28750.000000000007,11500.000000000002
West Gear,1128299,2021-10-17,South,Louisiana,Women's Street Footwear,45.000000000000014,400,0.39999999999999997,Online,18000.000000000007,7200.000000000003
West Gear,1128299,2021-10-17,South,Louisiana,Women's Athletic Footwear,40.00000000000001,375,0.39999999999999997,Online,15000.000000000002,6000.0
West Gear,1128299,2021-10-17,South,Louisiana,Men's Apparel,50.0,350,0.45,Online,17500.0,7875.0
West Gear,1128299,2021-10-17,South,Louisiana,Women's Apparel,55.00000000000001,400,0.35,Online,22000.000000000004,7700.000000000001
West Gear,1128299,2021-11-17,South,Louisiana,Men's Street Footwear,40.00000000000001,625,0.39999999999999997,Online,25000.000000000004,10000.0
West Gear,1128299,2021-11-17,South,Louisiana,Men's Athletic Footwear,45.000000000000014,700,0.39999999999999997,Online,31500.00000000001,12600.000000000004
West Gear,1128299,2021-11-17,South,Louisiana,Women's Street Footwear,40.00000000000001,525,0.39999999999999997,Online,21000.000000000004,8400.0
West Gear,1128299,2021-11-17,South,Louisiana,Women's Athletic Footwear,50.000000000000014,500,0.39999999999999997,Online,25000.000000000007,10000.000000000002
West Gear,1128299,2021-11-17,South,Louisiana,Men's Apparel,70.0,475,0.45,Online,33250.0,14962.5
West Gear,1128299,2021-11-17,South,Louisiana,Women's Apparel,85.00000000000001,600,0.35,Online,51000.00000000001,17850.0
West Gear,1128299,2021-12-16,South,Louisiana,Men's Street Footwear,70.00000000000001,800,0.39999999999999997,Online,56000.000000000015,22400.000000000004
West Gear,1128299,2021-12-16,South,Louisiana,Men's Athletic Footwear,80.00000000000003,800,0.39999999999999997,Online,64000.00000000002,25600.000000000007
Foot Locker,1128299,2021-12-16,South,Louisiana,Women's Street Footwear,75.00000000000003,600,0.39999999999999997,Online,45000.000000000015,18000.000000000004
Foot Locker,1128299,2021-12-16,South,Louisiana,Women's Athletic Footwear,75.00000000000003,600,0.39999999999999997,Online,45000.000000000015,18000.000000000004
Foot Locker,1128299,2021-12-16,South,Louisiana,Men's Apparel,85.00000000000001,525,0.45,Online,44625.00000000001,20081.250000000004
Foot Locker,1128299,2021-12-16,South,Louisiana,Women's Apparel,90.00000000000003,625,0.35,Online,56250.000000000015,19687.500000000004
Foot Locker,1197831,2021-01-05,South,Louisiana,Men's Street Footwear,20.0,675,0.3,Online,13500.0,4050.0
Foot Locker,1197831,2021-01-05,South,Louisiana,Men's Athletic Footwear,30.0,675,0.3,Online,20250.0,6075.0
Foot Locker,1197831,2021-01-05,South,Louisiana,Women's Street Footwear,30.0,475,0.3,Online,14250.0,4275.0
Foot Locker,1197831,2021-01-05,South,Louisiana,Women's Athletic Footwear,35.0,475,0.4,Online,16625.0,6650.0
Foot Locker,1197831,2021-01-05,South,Louisiana,Men's Apparel,40.0,325,0.25,Online,13000.0,3250.0
West Gear,1197831,2021-01-05,South,Louisiana,Women's Apparel,35.0,475,0.45,Online,16625.0,7481.25
Foot Locker,1197831,2021-02-04,South,Louisiana,Men's Street Footwear,25.0,625,0.3,Online,15625.0,4687.5
Foot Locker,1197831,2021-02-04,South,Louisiana,Men's Athletic Footwear,35.0,600,0.3,Online,21000.0,6300.0
Foot Locker,1197831,2021-02-04,South,Louisiana,Women's Street Footwear,35.0,425,0.3,Online,14875.0,4462.5
Foot Locker,1197831,2021-02-04,West,Idaho,Women's Athletic Footwear,35.0,375,0.4,Online,13125.0,5250.0
Foot Locker,1197831,2021-02-04,West,Idaho,Men's Apparel,40.0,250,0.25,Online,10000.0,2500.0
Foot Locker,1197831,2021-02-04,West,Idaho,Women's Apparel,35.0,450,0.45,Online,15750.0,7087.5
Foot Locker,1197831,2021-03-06,West,Idaho,Men's Street Footwear,30.0,625,0.35,Online,18750.0,6562.5
Foot Locker,1197831,2021-03-06,West,Idaho,Men's Athletic Footwear,40.0,625,0.35,Online,25000.0,8750.0
Foot Locker,1197831,2021-03-06,West,Idaho,Women's Street Footwear,30.0,450,0.35,Online,13500.0,4725.0
Foot Locker,1197831,2021-03-06,West,Idaho,Women's Athletic Footwear,35.0,350,0.45,Online,12250.0,5512.5
West Gear,1197831,2021-03-06,West,Idaho,Men's Apparel,40.0,250,0.3,Online,10000.0,3000.0
West Gear,1197831,2021-03-06,West,Idaho,Women's Apparel,35.0,400,0.5,Online,14000.0,7000.0
West Gear,1197831,2021-04-05,West,Idaho,Men's Street Footwear,20.0,650,0.35,Online,13000.0,4550.0
West Gear,1197831,2021-04-05,West,Idaho,Men's Athletic Footwear,30.000000000000004,650,0.35,Online,19500.000000000004,6825.000000000001
West Gear,1197831,2021-04-05,West,Idaho,Women's Street Footwear,24.999999999999996,475,0.35,Online,11874.999999999998,4156.249999999999
West Gear,1197831,2021-04-05,West,Idaho,Women's Athletic Footwear,30.000000000000004,375,0.45,Online,11250.000000000002,5062.500000000001
West Gear,1197831,2021-04-05,West,Idaho,Men's Apparel,35.0,275,0.3,Online,9625.0,2887.5
West Gear,1197831,2021-04-05,West,Idaho,Women's Apparel,30.000000000000004,550,0.5,Online,16500.000000000004,8250.000000000002
West Gear,1197831,2021-05-05,West,Idaho,Men's Street Footwear,20.0,700,0.35,Online,14000.0,4900.0
West Gear,1197831,2021-05-05,West,Idaho,Men's Athletic Footwear,30.000000000000004,725,0.35,Online,21750.000000000004,7612.500000000001
West Gear,1197831,2021-05-05,West,Idaho,Women's Street Footwear,24.999999999999996,575,0.35,Online,14374.999999999998,5031.249999999999
West Gear,1197831,2021-05-05,West,Idaho,Women's Athletic Footwear,35.0,500,0.45,Online,17500.0,7875.0
West Gear,1197831,2021-05-05,West,Idaho,Men's Apparel,50.0,400,0.3,Online,20000.0,6000.0
West Gear,1197831,2021-05-05,West,Idaho,Women's Apparel,45.0,750,0.5,Online,33750.0,16875.0
West Gear,1197831,2021-06-04,West,Idaho,Men's Street Footwear,45.0,750,0.35,Online,33750.0,11812.5
West Gear,1197831,2021-06-04,West,Idaho,Men's Athletic Footwear,50.0,750,0.35,Online,37500.0,13125.0
West Gear,1197831,2021-06-04,West,Idaho,Women's Street Footwear,50.0,600,0.35,Online,30000.0,10500.0
